hex_id,Elevation,TotalRainfall,Slope,LengthFromRiver,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,Risk_Score,Risk_Score_rw,r_stream_m,w_stream_m,r_elev,w_elev,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,r_lu,w_lu
8a658bd06247fff,43,1428.75,65.81,325.18892,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02157fff,42,1423,60.2,103.62678,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15437fff,184,1426.03,49.73,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd023b7fff,89,1422.53,20.72,71.85508,U602,U,U6,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd044d7fff,244,1439.99,12.18,44.65593,U602,U,U6,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1ccd7fff,0,1422.16,0,601,W101,W,W1,W,9,2,1,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd02207fff,190,1422.79,7.49,601,U602,U,U6,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd00517fff,0,1428.17,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd064cffff,213,1427.29,56.59,588.83752,A204,A,A2,A,14,3,2,0.26,4,3,4,0.3,1,0.26,0.16,3,0.02
8a658bd06d37fff,193,1440.43,64.97,588.83752,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06157fff,215,1433.07,31.38,67.3074,U201,U,U2,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15857fff,92,1427.7,57.25,75.08631,U601,U,U6,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15977fff,192,1430.39,56.14,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1536ffff,185,1423.51,27.05,235.89065,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06437fff,182,1430.27,69.64,588.83752,M101,M,M1,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31297fff,199,1446.06,61.17,588.83752,U201,U,U2,U,17,4,3,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0698ffff,212,1439.76,8.87,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd022cffff,0,1422.8,66.66,601,U602,U,U6,U,10,2,1,0.26,3,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1568ffff,199,1423.2,14.32,96.44206,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1cd37fff,223,1422.14,53.04,588.83752,F201,F,F2,F,12,3,2,0.26,3,3,4,0.3,2,0.26,0.16,1,0.02
8a658bd064dffff,43,1427.15,21.33,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02607fff,29,1422.13,22.12,588.83752,U602,U,U6,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1574ffff,191,1423.43,61.82,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06c07fff,182,1436.33,62.27,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06d57fff,193,1437.72,44.68,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02b77fff,0,1425.18,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0611ffff,241,1433.35,4.2,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15297fff,177,1423.23,4.1,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02277fff,0,1423.08,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd3182ffff,209,1471.08,23.21,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04d2ffff,0,1460.35,62.7,174.82488,W101,W,W1,W,10,2,2,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd02237fff,95,1422.74,65.14,601,U602,U,U6,U,14,3,1,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15127fff,216,1427.18,3.54,588.83752,U101,U,U1,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd04c1ffff,0,1453.42,45.52,163.26774,W101,W,W1,W,15,3,4,0.26,3,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd15077fff,228,1424.98,36.98,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11927fff,215,1422.87,19.3,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06747fff,230,1427.61,8.17,588.83752,M102,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0049ffff,209,1425.39,75.42,601,U201,U,U2,U,10,2,1,0.26,0,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31377fff,41,1453.79,67.32,588.83752,M201,M,M2,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0226ffff,0,1423.36,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd312a7fff,185,1448.04,16.38,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15377fff,47,1423.77,63.7,235.89065,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd024e7fff,232,1422.19,33.02,588.83752,W202,W,W2,W,15,3,2,0.26,3,3,4,0.3,2,0.26,0.16,4,0.02
8a658bd11a0ffff,188,1422.16,17.21,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15847fff,192,1427.84,56.01,80.13392,U502,U,U5,U,18,4,4,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15567fff,181,1426.33,66.53,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06817fff,195,1438.88,46.14,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd066effff,217,1425.3,6.95,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0459ffff,212,1443.36,18.1,588.83752,U602,U,U6,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06b37fff,218,1438.69,31.24,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06607fff,202,1426.42,48.9,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15aaffff,89,1425.01,63.45,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c9b7fff,44,1422.24,26.26,601,U201,U,U2,U,14,3,1,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd022f7fff,95,1422.63,36.68,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04d97fff,234,1455.32,34.8,588.83752,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31acffff,195,1456.14,27.23,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd028d7fff,39,1423.62,28.26,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02daffff,217,1423.91,6.55,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02697fff,246,1422.11,15.21,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31957fff,211,1472.99,37.6,102.51729,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15947fff,208,1429.79,41.93,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06d5ffff,52,1437.02,53.28,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a2ffff,181,1425.54,44.78,80.13392,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02a97fff,95,1423.14,53.03,601,M101,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02b37fff,172,1425,59.66,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd066affff,200,1425.74,28.11,588.83752,M304,M,M3,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd312d7fff,213,1444.86,36.71,588.83752,M201,M,M2,M,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3186ffff,188,1469.26,19.55,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0269ffff,145,1422.13,55.07,588.83752,F201,F,F2,F,12,3,2,0.26,3,3,4,0.3,2,0.26,0.16,1,0.02
8a658bd06a1ffff,93,1434.07,66.9,85.77758,U602,U,U6,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd064c7fff,90,1427.72,34.64,588.83752,A204,A,A2,A,15,3,2,0.26,4,3,4,0.3,2,0.26,0.16,3,0.02
8a658bd04cb7fff,214,1452.67,22.25,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31b4ffff,245,1463.91,39.3,588.83752,U602,U,U6,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15167fff,205,1426.19,17.25,75.08631,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd066dffff,240,1424.63,20.14,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15b2ffff,52,1426.96,45.01,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02617fff,147,1422.12,44.79,71.85508,F201,F,F2,F,14,3,4,0.26,3,3,4,0.3,2,0.26,0.16,1,0.02
8a658bd118d7fff,20,1422.36,34.02,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0635ffff,232,1429.64,8.81,325.18892,U602,U,U6,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0276ffff,22,1422.36,30.34,71.85508,U602,U,U6,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150affff,217,1425.1,14.33,80.77887,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06d9ffff,183,1436.5,52.79,72.07233,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02917fff,210,1425.51,23.71,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd3130ffff,175,1453.07,46.49,588.83752,M201,M,M2,M,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1571ffff,215,1423.96,55.23,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15087fff,208,1425.08,20.57,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06baffff,212,1436.31,27.59,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd004f7fff,0,1426.09,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0621ffff,184,1428.04,14.94,588.83752,U602,U,U6,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31a0ffff,186,1460.67,27.33,588.83752,M101,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06877fff,231,1439.32,55.77,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06317fff,179,1430.27,33.15,588.83752,M201,M,M2,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11947fff,243,1422.48,6.77,106.17455,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0296ffff,188,1426.19,8.83,325.18892,U201,U,U2,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02aaffff,0,1423.61,67.38,601,M101,M,M1,M,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1cc67fff,225,1422.28,49.36,601,U201,U,U2,U,12,2,1,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd312f7fff,202,1446.48,32.86,588.83752,M201,M,M2,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0214ffff,43,1423.18,53.53,601,M101,M,M1,M,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150c7fff,208,1424.41,20.32,99.35242,M101,M,M1,M,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd021b7fff,216,1422.8,20.72,103.62678,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1511ffff,190,1426.25,59.03,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02477fff,217,1422.24,17.72,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd151a7fff,191,1426.64,47.64,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10b0ffff,184,1423.99,37.56,601,U101,U,U1,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1584ffff,184,1427.35,49.35,80.13392,M101,M,M1,M,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1516ffff,183,1425.72,61.28,124.48784,U101,U,U1,U,14,3,1,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd154affff,51,1425.22,41.83,52.65779,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02307fff,95,1423.02,48.84,601,U201,U,U2,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0245ffff,219,1422.15,24.97,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1578ffff,175,1423.79,21.07,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06467fff,200,1429.59,14.59,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1548ffff,183,1424.91,43.21,52.65779,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06857fff,186,1437.97,16.94,588.83752,M201,M,M2,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd064f7fff,197,1428.18,48.6,588.83752,A204,A,A2,A,17,3,2,0.26,4,3,4,0.3,4,0.26,0.16,3,0.02
8a658bd0640ffff,179,1429.19,65.01,588.83752,M304,M,M3,M,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06177fff,188,1434.18,10.39,588.83752,A204,A,A2,A,16,3,2,0.26,4,3,4,0.3,3,0.26,0.16,3,0.02
8a658bd31337fff,171,1454.82,60.51,588.83752,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06c17fff,187,1436.03,13.44,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1cc2ffff,86,1422.22,31.9,601,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06707fff,212,1428.16,28.72,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31a77fff,232,1461.82,23.99,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd153affff,181,1423.74,54.6,106.17455,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd11187fff,185,1422.17,34.46,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1519ffff,216,1425.82,49.04,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1182ffff,177,1422.46,60.81,241.96268,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02da7fff,191,1424.15,41.51,588.83752,U101,U,U1,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06967fff,198,1443.35,3.6,588.83752,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0665ffff,193,1425.52,55.11,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd020e7fff,88,1422.52,35.94,71.85508,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06667fff,217,1426.63,51.58,588.83752,M102,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02597fff,187,1422.52,36.42,121.53162,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15067fff,45,1424.95,24.74,601,M101,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c837fff,89,1422.41,38.08,601,U201,U,U2,U,12,2,1,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd066f7fff,198,1425.37,24.53,588.83752,M304,M,M3,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd156c7fff,174,1423.03,11.48,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15d4ffff,226,1428.84,3.67,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd119a7fff,182,1422.86,14.03,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02d97fff,177,1423.81,65.56,82.63369,U101,U,U1,U,13,3,3,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1189ffff,218,1422.42,25.91,241.96268,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11d0ffff,93,1422.77,60.44,96.44206,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd33367fff,103,1437.05,62.59,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b87fff,209,1422.24,9.74,588.83752,U101,U,U1,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06277fff,90,1428.9,58.09,325.18892,U602,U,U6,U,16,3,3,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd3168ffff,181,1441.99,64.3,588.83752,U602,U,U6,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31aaffff,212,1459.12,52.02,588.83752,M101,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06ce7fff,188,1434.49,12.8,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0632ffff,234,1431.2,29.02,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1191ffff,90,1422.68,64.89,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15817fff,51,1428.83,68.02,75.08631,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1ccaffff,0,1422.18,0,601,F201,F,F2,F,6,1,1,0.26,0,3,4,0.3,0,0.26,0.16,1,0.02
8a658bd0204ffff,89,1422.78,42.48,601,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06837fff,200,1440.27,47.55,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10a2ffff,174,1423.5,64.41,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b8ffff,218,1422.21,14.27,241.96268,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3104ffff,215,1453.96,27.4,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0641ffff,93,1428.92,62.52,588.83752,A204,A,A2,A,13,3,2,0.26,3,3,4,0.3,1,0.26,0.16,3,0.02
8a658bd1c987fff,44,1422.29,29.11,601,M102,M,M1,M,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd044a7fff,197,1442.51,20.11,588.83752,U602,U,U6,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02a0ffff,0,1424.19,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd154effff,90,1424.6,36.7,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd0684ffff,200,1438.1,27.2,588.83752,M201,M,M2,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15a0ffff,192,1425.14,39.51,82.63369,U101,U,U1,U,14,3,4,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd04407fff,0,1443.93,75.19,588.83752,U201,U,U2,U,8,2,2,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02ab7fff,41,1423.39,54.75,601,M101,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c89ffff,0,1422.33,0,601,W101,W,W1,W,9,2,1,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd31677fff,197,1445,3.98,588.83752,M101,M,M1,M,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15b07fff,95,1426.87,65.82,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd069b7fff,177,1441.19,48.75,588.83752,M101,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1561ffff,176,1423.36,50.53,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11997fff,209,1422.76,11.5,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0239ffff,86,1422.47,0.97,71.85508,U602,U,U6,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02347fff,0,1423.36,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd119b7fff,191,1422.85,33.97,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0670ffff,202,1427.67,17.21,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06737fff,213,1428.56,8.48,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02b0ffff,0,1424.91,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1576ffff,95,1423.63,56.02,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02557fff,217,1422.4,6.47,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06d87fff,183,1437.71,61.72,72.07233,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd11b0ffff,197,1422.16,18.79,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd156f7fff,199,1423.19,18.97,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06b17fff,199,1437.37,15.91,588.83752,U602,U,U6,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd062e7fff,92,1427.69,64.77,588.83752,U602,U,U6,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15137fff,210,1427.2,66.28,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0288ffff,176,1423.7,68.48,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06377fff,209,1430.75,15.38,340.81184,U602,U,U6,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1cc8ffff,0,1422.16,0,601,F201,F,F2,F,6,1,1,0.26,0,3,4,0.3,0,0.26,0.16,1,0.02
8a658bd11d1ffff,197,1422.74,7.83,96.44206,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02997fff,184,1424.6,16.1,80.99359,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd3320ffff,101,1433.74,60.7,81.88998,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0299ffff,92,1424.35,48.97,80.99359,U502,U,U5,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd154dffff,92,1424.3,58.89,80.77887,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
