hex_id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd035b7fff,0,0,1422.97,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd065a7fff,190,66.100922,1431.58,66.1,U602,U,U6,U,2,588.83752,2,0.26,190,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02547fff,199,20.191698,1422.42,20.19,U101,U,U1,U,2,588.83752,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0672ffff,188,30.227562,1428.42,30.23,U201,U,U2,U,2,588.83752,2,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15a27fff,192,51.594681,1425.91,51.59,U201,U,U2,U,2,80.13392,4,0.26,192,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd11a37fff,239,48.27401,1422.18,48.27,U101,U,U1,U,2,588.83752,2,0.26,239,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd11177fff,47,24.67391,1422.28,24.67,U101,U,U1,U,2,241.96268,2,0.26,47,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06a07fff,92,54.352398,1435.23,54.35,U602,U,U6,U,2,85.77758,3,0.26,92,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd067b7fff,54,13.784908,1427.53,13.78,M101,M,M1,M,2,588.83752,2,0.26,54,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02a27fff,0,0,1424.5,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd02407fff,197,8.737377,1422.3,8.74,U101,U,U1,U,2,588.83752,2,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd026b7fff,239,30.848806,1422.1,30.85,F201,F,F2,F,1,588.83752,2,0.26,239,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd0659ffff,176,3.318301,1429.98,3.32,U201,U,U2,U,2,588.83752,2,0.26,176,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd1c8b7fff,22,58.187973,1422.3,58.19,U201,U,U2,U,2,601,1,0.26,22,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd31ad7fff,230,23.920353,1456.24,23.92,M201,M,M2,M,2,588.83752,2,0.26,230,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd022a7fff,89,65.685219,1422.51,65.69,U602,U,U6,U,2,601,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06d07fff,216,62.749527,1439.42,62.75,U301,U,U3,U,2,588.83752,2,0.26,216,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31667fff,209,6.42623,1445.52,6.43,U405,U,U4,U,2,87.85448,3,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02d77fff,177,36.796036,1424.27,36.8,U101,U,U1,U,2,588.83752,2,0.26,177,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd0451ffff,195,16.089207,1446.1,16.09,U201,U,U2,U,2,588.83752,2,0.26,195,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15257fff,200,8.353823,1422.93,8.35,U101,U,U1,U,2,588.83752,2,0.26,200,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06977fff,186,23.715832,1442.61,23.72,U201,U,U2,U,2,588.83752,4,0.26,186,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd04537fff,177,51.255444,1448.41,51.26,U201,U,U2,U,2,588.83752,2,0.26,177,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd026dffff,97,17.155416,1422.18,17.16,U201,U,U2,U,2,972.80644,1,0.26,97,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10a77fff,217,53.342766,1423.32,53.34,U101,U,U1,U,2,601,1,0.26,217,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02727fff,136,43.006935,1422.24,43.01,U301,U,U3,U,2,588.83752,2,0.26,136,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd11c67fff,186,49.226681,1422.49,49.23,U101,U,U1,U,2,96.44206,1,0.26,186,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd022d7fff,89,41.235523,1422.6,41.24,U602,U,U6,U,2,601,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd3175ffff,191,6.140304,1446.35,6.14,U201,U,U2,U,2,588.83752,2,0.26,191,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd06087fff,177,67.074272,1430.1,67.07,U201,U,U2,U,2,588.83752,2,0.26,177,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02d4ffff,176,3.93183,1423.84,3.93,U101,U,U1,U,2,80.99359,4,0.26,176,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02657fff,30,32.725784,1422.19,32.73,U602,U,U6,U,2,71.85508,4,0.26,30,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd060a7fff,93,27.486982,1431.02,27.49,U201,U,U2,U,2,588.83752,2,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd11a4ffff,238,7.696724,1422.14,7.7,U101,U,U1,U,2,588.83752,2,0.26,238,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd028cffff,49,42.056473,1423.73,42.06,U101,U,U1,U,2,601,1,0.26,49,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd15b17fff,219,31.124601,1426.81,31.12,U201,U,U2,U,2,80.13392,4,0.26,219,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd11d6ffff,185,46.783653,1422.66,46.78,U101,U,U1,U,2,96.44206,2,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06a9ffff,177,66.467224,1432.06,66.47,M102,M,M1,M,2,588.83752,2,0.26,177,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02a57fff,0,0,1424.18,0,M101,M,M1,M,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd005affff,0,0,1427.58,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd15177fff,192,62.506126,1426.2,62.51,U101,U,U1,U,2,75.08631,4,0.26,192,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd3334ffff,101,67.122528,1435.14,67.12,U101,U,U1,U,2,81.88998,3,0.26,101,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31067fff,93,37.052452,1456.81,37.05,M102,M,M1,M,2,588.83752,2,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1504ffff,101,65.007591,1424.29,65.01,M101,M,M1,M,2,601,1,0.26,101,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0255ffff,217,3.865802,1422.31,3.87,U101,U,U1,U,2,588.83752,2,0.26,217,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02d87fff,185,10.02189,1423.85,10.02,U101,U,U1,U,2,82.63369,3,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd0278ffff,224,3.364433,1422.11,3.36,U201,U,U2,U,2,71.85508,4,0.26,224,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd0212ffff,228,37.836239,1423.31,37.84,U101,U,U1,U,2,601,1,0.26,228,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd02437fff,209,45.363216,1422.39,45.36,U101,U,U1,U,2,588.83752,2,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1572ffff,209,15.128366,1424.16,15.13,U101,U,U1,U,2,588.83752,2,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0290ffff,174,21.759579,1425.63,21.76,U101,U,U1,U,2,588.83752,2,0.26,174,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd31327fff,47,16.923153,1455.51,16.92,M102,M,M1,M,2,588.83752,2,0.26,47,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15767fff,184,11.652531,1423.87,11.65,U101,U,U1,U,2,588.83752,2,0.26,184,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02cf7fff,210,15.226024,1422.98,15.23,U101,U,U1,U,2,107.51409,4,0.26,210,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd06a67fff,,82.524658,1435.83,82.52,U602,U,U6,U,2,601,1,0.26,,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd020affff,103,53.135113,1422.43,53.14,U201,U,U2,U,2,588.83752,4,0.26,103,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd06637fff,186,27.438194,1426.85,27.44,M304,M,M3,M,2,588.83752,2,0.26,186,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06247fff,43,65.805817,1428.75,65.81,U602,U,U6,U,2,325.18892,1,0.26,43,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd02157fff,42,60.195072,1423,60.2,U101,U,U1,U,2,103.62678,1,0.26,42,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd15437fff,184,49.731499,1426.03,49.73,U101,U,U1,U,2,588.83752,2,0.26,184,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd023b7fff,89,20.722849,1422.53,20.72,U602,U,U6,U,2,71.85508,4,0.26,89,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd044d7fff,244,12.179433,1439.99,12.18,U602,U,U6,U,2,44.65593,2,0.26,244,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd1ccd7fff,0,0,1422.16,0,W101,W,W1,W,4,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,9
8a658bd02207fff,190,7.489367,1422.79,7.49,U602,U,U6,U,2,601,1,0.26,190,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd00517fff,0,0,1428.17,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd064cffff,213,56.586971,1427.29,56.59,A204,A,A2,A,3,588.83752,2,0.26,213,4,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd06d37fff,193,64.971878,1440.43,64.97,U602,U,U6,U,2,588.83752,2,0.26,193,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06157fff,215,31.384207,1433.07,31.38,U201,U,U2,U,2,67.3074,4,0.26,215,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd15857fff,92,57.245541,1427.7,57.25,U601,U,U6,U,2,75.08631,4,0.26,92,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15977fff,192,56.136612,1430.39,56.14,U201,U,U2,U,2,588.83752,2,0.26,192,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1536ffff,185,27.047159,1423.51,27.05,U101,U,U1,U,2,235.89065,3,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06437fff,182,69.635612,1430.27,69.64,M101,M,M1,M,2,588.83752,2,0.26,182,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd31297fff,199,61.165798,1446.06,61.17,U201,U,U2,U,2,588.83752,3,0.26,199,4,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd0698ffff,212,8.874834,1439.76,8.87,M101,M,M1,M,2,588.83752,2,0.26,212,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd022cffff,0,66.655388,1422.8,66.66,U602,U,U6,U,2,601,1,0.26,0,3,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd1568ffff,199,14.324599,1423.2,14.32,U101,U,U1,U,2,96.44206,2,0.26,199,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1cd37fff,223,53.039425,1422.14,53.04,F201,F,F2,F,1,588.83752,2,0.26,223,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd064dffff,43,21.327227,1427.15,21.33,U201,U,U2,U,2,588.83752,2,0.26,43,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd02607fff,29,22.117956,1422.13,22.12,U602,U,U6,U,2,588.83752,2,0.26,29,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd1574ffff,191,61.821381,1423.43,61.82,U101,U,U1,U,2,588.83752,2,0.26,191,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06c07fff,182,62.27462,1436.33,62.27,U201,U,U2,U,2,588.83752,2,0.26,182,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06d57fff,193,44.679554,1437.72,44.68,U201,U,U2,U,2,588.83752,2,0.26,193,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02b77fff,0,0,1425.18,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd0611ffff,241,4.19886,1433.35,4.2,U201,U,U2,U,2,588.83752,2,0.26,241,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15297fff,177,4.099185,1423.23,4.1,U101,U,U1,U,2,588.83752,2,0.26,177,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd02277fff,0,0,1423.08,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd3182ffff,209,23.211472,1471.08,23.21,U201,U,U2,U,2,588.83752,2,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd04d2ffff,0,62.695705,1460.35,62.7,W101,W,W1,W,4,174.82488,2,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd02237fff,95,65.136635,1422.74,65.14,U602,U,U6,U,2,601,1,0.26,95,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd15127fff,216,3.54451,1427.18,3.54,U101,U,U1,U,2,588.83752,2,0.26,216,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd04c1ffff,0,45.516178,1453.42,45.52,W101,W,W1,W,4,163.26774,4,0.26,0,3,4,0.3,0,0.26,0.16,0.02,3,15
8a658bd15077fff,228,36.975456,1424.98,36.98,U101,U,U1,U,2,601,1,0.26,228,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd11927fff,215,19.302069,1422.87,19.3,U101,U,U1,U,2,588.83752,2,0.26,215,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06747fff,230,8.169244,1427.61,8.17,M102,M,M1,M,2,588.83752,2,0.26,230,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0049ffff,209,75.422615,1425.39,75.42,U201,U,U2,U,2,601,1,0.26,209,0,4,0.3,3,0.26,0.16,0.02,2,10
8a658bd31377fff,41,67.32431,1453.79,67.32,M201,M,M2,M,2,588.83752,2,0.26,41,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd0226ffff,0,0,1423.36,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd312a7fff,185,16.381721,1448.04,16.38,U201,U,U2,U,2,588.83752,2,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15377fff,47,63.696747,1423.77,63.7,U101,U,U1,U,2,235.89065,2,0.26,47,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd024e7fff,232,33.019749,1422.19,33.02,W202,W,W2,W,4,588.83752,2,0.26,232,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd11a0ffff,188,17.20997,1422.16,17.21,U101,U,U1,U,2,588.83752,2,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15847fff,192,56.009865,1427.84,56.01,U502,U,U5,U,2,80.13392,4,0.26,192,4,4,0.3,4,0.26,0.16,0.02,4,18
8a658bd15567fff,181,66.526039,1426.33,66.53,U101,U,U1,U,2,588.83752,2,0.26,181,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06817fff,195,46.138168,1438.88,46.14,U201,U,U2,U,2,588.83752,2,0.26,195,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd066effff,217,6.946074,1425.3,6.95,U101,U,U1,U,2,588.83752,2,0.26,217,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0459ffff,212,18.097273,1443.36,18.1,U602,U,U6,U,2,588.83752,2,0.26,212,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06b37fff,218,31.240725,1438.69,31.24,U602,U,U6,U,2,588.83752,2,0.26,218,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06607fff,202,48.896732,1426.42,48.9,M304,M,M3,M,2,588.83752,2,0.26,202,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15aaffff,89,63.445881,1425.01,63.45,U101,U,U1,U,2,601,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1c9b7fff,44,26.25948,1422.24,26.26,U201,U,U2,U,2,601,1,0.26,44,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd022f7fff,95,36.678833,1422.63,36.68,U602,U,U6,U,2,601,1,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd04d97fff,234,34.799946,1455.32,34.8,M102,M,M1,M,2,588.83752,2,0.26,234,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31acffff,195,27.230068,1456.14,27.23,M101,M,M1,M,2,588.83752,2,0.26,195,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd028d7fff,39,28.263906,1423.62,28.26,U101,U,U1,U,2,601,1,0.26,39,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd02daffff,217,6.552088,1423.91,6.55,U101,U,U1,U,2,588.83752,2,0.26,217,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02697fff,246,15.20592,1422.11,15.21,U101,U,U1,U,2,588.83752,2,0.26,246,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd31957fff,211,37.603828,1472.99,37.6,U201,U,U2,U,2,102.51729,4,0.26,211,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15947fff,208,41.925831,1429.79,41.93,U201,U,U2,U,2,588.83752,2,0.26,208,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06d5ffff,52,53.283455,1437.02,53.28,U201,U,U2,U,2,588.83752,2,0.26,52,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15a2ffff,181,44.778885,1425.54,44.78,U101,U,U1,U,2,80.13392,4,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd02a97fff,95,53.034996,1423.14,53.03,M101,M,M1,M,2,601,1,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd02b37fff,172,59.661156,1425,59.66,U201,U,U2,U,2,601,1,0.26,172,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd066affff,200,28.110647,1425.74,28.11,M304,M,M3,M,2,588.83752,2,0.26,200,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd312d7fff,213,36.70541,1444.86,36.71,M201,M,M2,M,2,588.83752,3,0.26,213,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd3186ffff,188,19.549662,1469.26,19.55,U502,U,U5,U,2,588.83752,2,0.26,188,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0269ffff,145,55.072285,1422.13,55.07,F201,F,F2,F,1,588.83752,2,0.26,145,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06a1ffff,93,66.895599,1434.07,66.9,U602,U,U6,U,2,85.77758,2,0.26,93,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd064c7fff,90,34.639618,1427.72,34.64,A204,A,A2,A,3,588.83752,2,0.26,90,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd04cb7fff,214,22.253649,1452.67,22.25,U201,U,U2,U,2,588.83752,2,0.26,214,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31b4ffff,245,39.304882,1463.91,39.3,U602,U,U6,U,2,588.83752,2,0.26,245,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd15167fff,205,17.250944,1426.19,17.25,U101,U,U1,U,2,75.08631,4,0.26,205,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd066dffff,240,20.135065,1424.63,20.14,U101,U,U1,U,2,588.83752,2,0.26,240,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15b2ffff,52,45.013271,1426.96,45.01,U201,U,U2,U,2,588.83752,2,0.26,52,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd02617fff,147,44.794495,1422.12,44.79,F201,F,F2,F,1,71.85508,4,0.26,147,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd118d7fff,20,34.020599,1422.36,34.02,U101,U,U1,U,2,588.83752,2,0.26,20,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0635ffff,232,8.806526,1429.64,8.81,U602,U,U6,U,2,325.18892,3,0.26,232,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0276ffff,22,30.341753,1422.36,30.34,U602,U,U6,U,2,71.85508,4,0.26,22,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd150affff,217,14.327343,1425.1,14.33,U101,U,U1,U,2,80.77887,4,0.26,217,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd06d9ffff,183,52.794434,1436.5,52.79,U101,U,U1,U,2,72.07233,4,0.26,183,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02917fff,210,23.710695,1425.51,23.71,U101,U,U1,U,2,588.83752,2,0.26,210,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3130ffff,175,46.489735,1453.07,46.49,M201,M,M2,M,2,588.83752,2,0.26,175,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd1571ffff,215,55.225624,1423.96,55.23,U101,U,U1,U,2,588.83752,2,0.26,215,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15087fff,208,20.570488,1425.08,20.57,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06baffff,212,27.592264,1436.31,27.59,U602,U,U6,U,2,588.83752,2,0.26,212,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd004f7fff,0,0,1426.09,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd0621ffff,184,14.940322,1428.04,14.94,U602,U,U6,U,2,588.83752,2,0.26,184,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd31a0ffff,186,27.3316,1460.67,27.33,M101,M,M1,M,2,588.83752,2,0.26,186,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06877fff,231,55.773449,1439.32,55.77,U201,U,U2,U,2,588.83752,2,0.26,231,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06317fff,179,33.146599,1430.27,33.15,M201,M,M2,M,2,588.83752,2,0.26,179,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd11947fff,243,6.774848,1422.48,6.77,U101,U,U1,U,2,106.17455,4,0.26,243,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd0296ffff,188,8.829123,1426.19,8.83,U201,U,U2,U,2,325.18892,3,0.26,188,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02aaffff,0,67.378799,1423.61,67.38,M101,M,M1,M,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd1cc67fff,225,49.360012,1422.28,49.36,U201,U,U2,U,2,601,1,0.26,225,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd312f7fff,202,32.864975,1446.48,32.86,M201,M,M2,M,2,588.83752,2,0.26,202,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0214ffff,43,53.529743,1423.18,53.53,M101,M,M1,M,2,601,1,0.26,43,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd150c7fff,208,20.322638,1424.41,20.32,M101,M,M1,M,2,99.35242,4,0.26,208,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd021b7fff,216,20.722849,1422.8,20.72,U101,U,U1,U,2,103.62678,4,0.26,216,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd1511ffff,190,59.026844,1426.25,59.03,U101,U,U1,U,2,588.83752,2,0.26,190,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02477fff,217,17.716896,1422.24,17.72,U101,U,U1,U,2,588.83752,2,0.26,217,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd151a7fff,191,47.63665,1426.64,47.64,U101,U,U1,U,2,588.83752,2,0.26,191,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10b0ffff,184,37.562378,1423.99,37.56,U101,U,U1,U,2,601,1,0.26,184,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd1584ffff,184,49.350677,1427.35,49.35,M101,M,M1,M,2,80.13392,4,0.26,184,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd1516ffff,183,61.277122,1425.72,61.28,U101,U,U1,U,2,124.48784,1,0.26,183,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd154affff,51,41.828873,1425.22,41.83,U101,U,U1,U,2,52.65779,4,0.26,51,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02307fff,95,48.840954,1423.02,48.84,U201,U,U2,U,2,601,1,0.26,95,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0245ffff,219,24.967497,1422.15,24.97,U101,U,U1,U,2,588.83752,2,0.26,219,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1578ffff,175,21.068916,1423.79,21.07,U101,U,U1,U,2,588.83752,2,0.26,175,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06467fff,200,14.592207,1429.59,14.59,M304,M,M3,M,2,588.83752,2,0.26,200,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1548ffff,183,43.21212,1424.91,43.21,U101,U,U1,U,2,52.65779,4,0.26,183,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd06857fff,186,16.939331,1437.97,16.94,M201,M,M2,M,2,588.83752,2,0.26,186,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd064f7fff,197,48.602493,1428.18,48.6,A204,A,A2,A,3,588.83752,2,0.26,197,4,4,0.3,4,0.26,0.16,0.02,3,17
8a658bd0640ffff,179,65.013451,1429.19,65.01,M304,M,M3,M,2,588.83752,2,0.26,179,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd06177fff,188,10.393318,1434.18,10.39,A204,A,A2,A,3,588.83752,2,0.26,188,4,4,0.3,3,0.26,0.16,0.02,3,16
8a658bd31337fff,171,60.514164,1454.82,60.51,M102,M,M1,M,2,588.83752,2,0.26,171,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06c17fff,187,13.44119,1436.03,13.44,U101,U,U1,U,2,588.83752,2,0.26,187,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1cc2ffff,86,31.902399,1422.22,31.9,U201,U,U2,U,2,601,1,0.26,86,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06707fff,212,28.724073,1428.16,28.72,U201,U,U2,U,2,588.83752,2,0.26,212,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd31a77fff,232,23.990868,1461.82,23.99,U201,U,U2,U,2,588.83752,2,0.26,232,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd153affff,181,54.596672,1423.74,54.6,U101,U,U1,U,2,106.17455,3,0.26,181,3,4,0.3,4,0.26,0.16,0.02,4,16
8a658bd11187fff,185,34.458214,1422.17,34.46,U101,U,U1,U,2,601,1,0.26,185,3,4,0.3,2,0.26,0.16,0.02,3,12
