id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd06d6ffff,174.000000,55.687603,1438.640000,55.69,U201,U,U2,U,"2",588.837520,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10b07fff,95.000000,48.639782,1424.270000,48.64,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd0686ffff,191.000000,22.441694,1439.220000,22.44,U201,U,U2,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02167fff,192.000000,69.188087,1423.470000,69.19,U101,U,U1,U,"2",601.000000,1.000000,0.260000,192.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15b1ffff,94.000000,68.290924,1426.380000,68.29,U602,U,U6,U,"2",80.133920,4.000000,0.260000,94.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1558ffff,181.000000,34.121586,1425.970000,34.12,U101,U,U1,U,"2",588.837520,2.000000,0.260000,181.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd069a7fff,179.000000,6.457605,1441.670000,6.46,M101,M,M1,M,"2",91.399960,4.000000,0.260000,179.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11917fff,185.000000,19.090725,1422.810000,19.09,U101,U,U1,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02c77fff,184.000000,64.269051,1423.380000,64.27,U101,U,U1,U,"2",82.633690,4.000000,0.260000,184.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02d2ffff,50.000000,62.312103,1424.480000,62.31,U101,U,U1,U,"2",588.837520,2.000000,0.260000,50.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31287fff,197.000000,28.302504,1446.640000,28.30,U201,U,U2,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd066e7fff,197.000000,7.040830,1425.550000,7.04,M304,M,M3,M,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06c97fff,189.000000,62.355904,1434.270000,62.36,U602,U,U6,U,"2",72.072330,4.000000,0.260000,189.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",17.000
8a658bd02967fff,174.000000,56.011532,1426.300000,56.01,U101,U,U1,U,"2",325.188920,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06067fff,217.000000,55.768646,1431.990000,55.77,U201,U,U2,U,"2",588.837520,2.000000,0.260000,217.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0261ffff,4.000000,71.180107,1422.140000,71.18,M102,M,M1,M,"2",71.855080,4.000000,0.260000,4.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd10b5ffff,197.000000,53.207462,1423.530000,53.21,U101,U,U1,U,"2",601.000000,1.000000,0.260000,197.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1528ffff,199.000000,21.144745,1423.000000,21.14,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02d8ffff,193.000000,22.077267,1423.580000,22.08,U101,U,U1,U,"2",82.633690,3.000000,0.260000,193.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",16.000
8a658bd3326ffff,183.000000,52.783562,1433.370000,52.78,U602,U,U6,U,"2",588.837520,2.000000,0.260000,183.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd061a7fff,52.000000,68.507965,1433.430000,68.51,U201,U,U2,U,"2",588.837520,2.000000,0.260000,52.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1518ffff,211.000000,13.699547,1425.860000,13.70,U101,U,U1,U,"2",588.837520,2.000000,0.260000,211.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd04c17fff,54.000000,32.685192,1454.450000,32.69,U201,U,U2,U,"2",163.267740,1.000000,0.260000,54.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd157a7fff,191.000000,66.910667,1424.290000,66.91,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd118e7fff,175.000000,59.751690,1422.380000,59.75,U101,U,U1,U,"2",588.837520,2.000000,0.260000,175.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0249ffff,177.000000,68.253250,1422.240000,68.25,U101,U,U1,U,"2",107.525580,3.000000,0.260000,177.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd111affff,45.000000,67.148300,1422.210000,67.15,U101,U,U1,U,"2",601.000000,1.000000,0.260000,45.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd31a8ffff,180.000000,10.417048,1457.450000,10.42,M102,M,M1,M,"2",588.837520,2.000000,0.260000,180.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0450ffff,0.000000,75.207169,1446.870000,75.21,U201,U,U2,U,"2",588.837520,2.000000,0.260000,0.00,0.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",12.000
8a658bd02147fff,189.000000,62.529575,1423.190000,62.53,U101,U,U1,U,"2",601.000000,1.000000,0.260000,189.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11b57fff,199.000000,45.546253,1422.140000,45.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0201ffff,206.000000,63.995655,1422.520000,64.00,U101,U,U1,U,"2",588.837520,2.000000,0.260000,206.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02537fff,209.000000,11.148628,1422.730000,11.15,U101,U,U1,U,"2",588.837520,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31ac7fff,54.000000,57.986046,1457.310000,57.99,M101,M,M1,M,"2",588.837520,2.000000,0.260000,54.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02d6ffff,199.000000,44.780930,1424.170000,44.78,U101,U,U1,U,"2",80.993590,3.000000,0.260000,199.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1c9a7fff,45.000000,29.535183,1422.290000,29.54,M102,M,M1,M,"2",601.000000,1.000000,0.260000,45.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd026d7fff,255.000000,74.521553,1422.150000,74.52,U201,U,U2,U,"2",588.837520,1.000000,0.260000,255.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd31b8ffff,179.000000,59.167011,1462.120000,59.17,M101,M,M1,M,"2",588.837520,2.000000,0.260000,179.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0219ffff,210.000000,11.364254,1422.540000,11.36,U201,U,U2,U,"2",588.837520,2.000000,0.260000,210.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd150b7fff,209.000000,5.616944,1425.480000,5.62,U405,U,U4,U,"2",588.837520,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd332effff,95.000000,59.338314,1432.090000,59.34,U201,U,U2,U,"2",588.837520,2.000000,0.260000,95.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02c5ffff,189.000000,17.543980,1422.990000,17.54,U101,U,U1,U,"2",103.626780,4.000000,0.260000,189.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",18.000
8a658bd1188ffff,52.000000,42.465168,1422.420000,42.47,U101,U,U1,U,"2",241.962680,2.000000,0.260000,52.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02cb7fff,237.000000,28.772709,1423.310000,28.77,U101,U,U1,U,"2",235.890650,2.000000,0.260000,237.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1588ffff,228.000000,31.403194,1427.670000,31.40,U101,U,U1,U,"2",588.837520,2.000000,0.260000,228.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1195ffff,174.000000,38.870663,1422.430000,38.87,U101,U,U1,U,"2",241.962680,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02b97fff,43.000000,42.003109,1423.700000,42.00,U101,U,U1,U,"2",601.000000,1.000000,0.260000,43.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd150a7fff,219.000000,11.769884,1425.440000,11.77,U101,U,U1,U,"2",588.837520,2.000000,0.260000,219.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1ccf7fff,0.000000,0.000000,1422.190000,0.00,F201,F,F2,F,"1",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"1",6.000
8a658bd11b1ffff,49.000000,14.249614,1422.180000,14.25,U101,U,U1,U,"2",230.797680,3.000000,0.260000,49.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd04c27fff,0.000000,0.000000,1457.050000,0.00,W101,W,W1,W,"4",174.824880,4.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",12.000
8a658bd06047fff,188.000000,7.623442,1431.160000,7.62,U201,U,U2,U,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1560ffff,214.000000,6.744118,1423.320000,6.74,U101,U,U1,U,"2",588.837520,2.000000,0.260000,214.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15a87fff,189.000000,27.941378,1424.930000,27.94,U101,U,U1,U,"2",601.000000,1.000000,0.260000,189.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd158e7fff,45.000000,43.849442,1427.670000,43.85,U101,U,U1,U,"2",75.086310,4.000000,0.260000,45.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",15.000
8a658bd31b07fff,177.000000,50.671516,1466.820000,50.67,M101,M,M1,M,"2",588.837520,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd020dffff,255.000000,2.347642,1422.320000,2.35,U301,U,U3,U,"2",588.837520,2.000000,0.260000,255.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0655ffff,200.000000,62.446377,1430.090000,62.45,M304,M,M3,M,"2",588.837520,2.000000,0.260000,200.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15867fff,185.000000,65.359879,1428.500000,65.36,U502,U,U5,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31687fff,199.000000,10.837862,1443.070000,10.84,U602,U,U6,U,"2",588.837520,2.000000,0.260000,199.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02427fff,188.000000,8.545486,1422.390000,8.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0244ffff,216.000000,18.288794,1422.160000,18.29,U201,U,U2,U,"2",588.837520,2.000000,0.260000,216.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15c67fff,191.000000,17.877913,1428.310000,17.88,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02aeffff,0.000000,0.000000,1423.940000,0.00,M101,M,M1,M,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd150cffff,211.000000,38.864605,1424.120000,38.86,U101,U,U1,U,"2",99.352420,4.000000,0.260000,211.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd15b57fff,192.000000,60.563766,1426.060000,60.56,M101,M,M1,M,"2",80.133920,4.000000,0.260000,192.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",17.000
8a658bd1592ffff,205.000000,56.602959,1431.130000,56.60,U201,U,U2,U,"2",588.837520,2.000000,0.260000,205.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02b2ffff,0.000000,0.000000,1425.270000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd15207fff,185.000000,32.506084,1423.290000,32.51,U101,U,U1,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1549ffff,89.000000,40.464943,1424.900000,40.46,U101,U,U1,U,"2",52.657790,4.000000,0.260000,89.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02187fff,210.000000,14.277486,1422.680000,14.28,U101,U,U1,U,"2",103.626780,4.000000,0.260000,210.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd11b47fff,185.000000,27.629536,1422.120000,27.63,U101,U,U1,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd332c7fff,193.000000,25.599466,1431.970000,25.60,U201,U,U2,U,"2",588.837520,2.000000,0.260000,193.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06887fff,177.000000,49.145630,1437.300000,49.15,U201,U,U2,U,"2",588.837520,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02b9ffff,192.000000,50.699966,1423.630000,50.70,U602,U,U6,U,"2",601.000000,1.000000,0.260000,192.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd061b7fff,220.000000,45.892391,1433.100000,45.89,U201,U,U2,U,"2",588.837520,2.000000,0.260000,220.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0685ffff,230.000000,38.708199,1437.420000,38.71,M201,M,M2,M,"2",588.837520,2.000000,0.260000,230.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15097fff,187.000000,18.240719,1425.130000,18.24,U101,U,U1,U,"2",588.837520,2.000000,0.260000,187.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31b0ffff,194.000000,70.286270,1465.820000,70.29,M405,M,M4,M,"2",588.837520,2.000000,0.260000,194.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06907fff,197.000000,18.210276,1442.970000,18.21,U201,U,U2,U,"2",92.663590,4.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd06017fff,218.000000,12.911289,1431.350000,12.91,U201,U,U2,U,"2",67.307400,4.000000,0.260000,218.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd06387fff,186.000000,5.867190,1428.990000,5.87,M201,M,M2,M,"2",588.837520,2.000000,0.260000,186.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd044c7fff,0.000000,72.078522,1440.680000,72.08,U602,U,U6,U,"2",44.655930,3.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",9.000
8a658bd15ac7fff,184.000000,65.270630,1424.380000,65.27,U101,U,U1,U,"2",235.890650,3.000000,0.260000,184.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02337fff,181.000000,59.658859,1422.960000,59.66,M101,M,M1,M,"2",601.000000,1.000000,0.260000,181.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd020f7fff,137.000000,52.058521,1422.410000,52.06,U301,U,U3,U,"2",588.837520,2.000000,0.260000,137.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02ac7fff,0.000000,0.000000,1423.670000,0.00,M101,M,M1,M,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd02d57fff,217.000000,68.467010,1423.880000,68.47,U101,U,U1,U,"2",588.837520,2.000000,0.260000,217.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd316affff,52.000000,33.625072,1443.470000,33.63,U602,U,U6,U,"2",588.837520,2.000000,0.260000,52.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06917fff,197.000000,31.524086,1442.180000,31.52,U201,U,U2,U,"2",91.399960,4.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd0609ffff,197.000000,13.691749,1429.370000,13.69,U201,U,U2,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15a4ffff,49.000000,60.229687,1424.540000,60.23,U101,U,U1,U,"2",588.837520,2.000000,0.260000,49.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd33a4ffff,95.000000,57.060661,1440.100000,57.06,M101,M,M1,M,"2",91.240680,4.000000,0.260000,95.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",17.000
8a658bd0620ffff,49.000000,55.110401,1428.450000,55.11,U602,U,U6,U,"2",325.188920,3.000000,0.260000,49.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15747fff,93.000000,54.085312,1423.670000,54.09,U101,U,U1,U,"2",588.837520,2.000000,0.260000,93.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd154d7fff,176.000000,56.118305,1424.570000,56.12,U101,U,U1,U,"2",52.657790,4.000000,0.260000,176.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15aa7fff,205.000000,12.497082,1425.420000,12.50,U101,U,U1,U,"2",601.000000,1.000000,0.260000,205.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd035b7fff,0.000000,0.000000,1422.970000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd065a7fff,190.000000,66.100922,1431.580000,66.10,U602,U,U6,U,"2",588.837520,2.000000,0.260000,190.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02547fff,199.000000,20.191698,1422.420000,20.19,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0672ffff,188.000000,30.227562,1428.420000,30.23,U201,U,U2,U,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15a27fff,192.000000,51.594681,1425.910000,51.59,U201,U,U2,U,"2",80.133920,4.000000,0.260000,192.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11a37fff,239.000000,48.274010,1422.180000,48.27,U101,U,U1,U,"2",588.837520,2.000000,0.260000,239.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11177fff,47.000000,24.673910,1422.280000,24.67,U101,U,U1,U,"2",241.962680,2.000000,0.260000,47.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06a07fff,92.000000,54.352398,1435.230000,54.35,U602,U,U6,U,"2",85.777580,3.000000,0.260000,92.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd067b7fff,54.000000,13.784908,1427.530000,13.78,M101,M,M1,M,"2",588.837520,2.000000,0.260000,54.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02a27fff,0.000000,0.000000,1424.500000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd02407fff,197.000000,8.737377,1422.300000,8.74,U101,U,U1,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd026b7fff,239.000000,30.848806,1422.100000,30.85,F201,F,F2,F,"1",588.837520,2.000000,0.260000,239.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd0659ffff,176.000000,3.318301,1429.980000,3.32,U201,U,U2,U,"2",588.837520,2.000000,0.260000,176.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1c8b7fff,22.000000,58.187973,1422.300000,58.19,U201,U,U2,U,"2",601.000000,1.000000,0.260000,22.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31ad7fff,230.000000,23.920353,1456.240000,23.92,M201,M,M2,M,"2",588.837520,2.000000,0.260000,230.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd022a7fff,89.000000,65.685219,1422.510000,65.69,U602,U,U6,U,"2",601.000000,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd06d07fff,216.000000,62.749527,1439.420000,62.75,U301,U,U3,U,"2",588.837520,2.000000,0.260000,216.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31667fff,209.000000,6.426230,1445.520000,6.43,U405,U,U4,U,"2",87.854480,3.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02d77fff,177.000000,36.796036,1424.270000,36.80,U101,U,U1,U,"2",588.837520,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0451ffff,195.000000,16.089207,1446.100000,16.09,U201,U,U2,U,"2",588.837520,2.000000,0.260000,195.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15257fff,200.000000,8.353823,1422.930000,8.35,U101,U,U1,U,"2",588.837520,2.000000,0.260000,200.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06977fff,186.000000,23.715832,1442.610000,23.72,U201,U,U2,U,"2",588.837520,4.000000,0.260000,186.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd04537fff,177.000000,51.255444,1448.410000,51.26,U201,U,U2,U,"2",588.837520,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd026dffff,97.000000,17.155416,1422.180000,17.16,U201,U,U2,U,"2",972.806440,1.000000,0.260000,97.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10a77fff,217.000000,53.342766,1423.320000,53.34,U101,U,U1,U,"2",601.000000,1.000000,0.260000,217.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02727fff,136.000000,43.006935,1422.240000,43.01,U301,U,U3,U,"2",588.837520,2.000000,0.260000,136.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11c67fff,186.000000,49.226681,1422.490000,49.23,U101,U,U1,U,"2",96.442060,1.000000,0.260000,186.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd022d7fff,89.000000,41.235523,1422.600000,41.24,U602,U,U6,U,"2",601.000000,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
